Id,Country,City,Lat,Lng
5837,Kenya,Kipini,-2.5227778,40.538887
5838,Kenya,Kikuyu,-1.25,36.6666679
5839,Kenya,Kapsabet,0.2,35.0999985
5840,Kenya,Sagana,-0.6666667,37.2000008
5841,Kenya,Litein,-0.5833333,35.1833344
5842,Kenya,Lumbwa,-0.2,35.4666672
5843,Kenya,Yala,0.1,34.5333328
5844,Kenya,Sotik,-0.6833333,35.1166649
5845,Kenya,Shimoni,-4.65,39.3833351
5846,Kenya,Konza,-1.75,37.1166649
5847,Kenya,Ogembo,-0.8,34.7166672
5848,Kuwait,As Salimiyah,29.3338889,48.0761108
5849,Kuwait,Sabah as Salim,29.2572222,48.0572205
5850,Kuwait,Al Farwaniyah,29.2775,47.9586105
5851,Kuwait,Al Fuhayhil,29.0825,48.1302795
5852,Kuwait,Kuwait,29.3697222,47.9783325
5853,Kuwait,Ar Riqqah,29.1458333,48.0947227
5854,Kuwait,Salwa,29.2958333,48.0786095
5855,Kuwait,Al Manqaf,29.0961111,48.1327782
5856,Kuwait,Ar Rabiyah,29.295,47.9330559
5857,Kuwait,Bayan,29.3180556,48.0391655
5858,Kuwait,Al Fintas,29.1738889,48.1211128
5859,Kuwait,Janub as Surrah,29.2691667,47.978054
5860,Kuwait,Al Mahbulah,29.145,48.1302795
5861,Kuwait,Ad Dasmah,29.365,48.0013885
5862,Kuwait,Ash Shamiyah,29.3472222,47.9616661
5863,Kuwait,Al Wafrah,28.6391667,47.9305573
5864,Kuwait,Az Zawr,29.4425,48.2747231
5865,Kuwait,Al Funaytis,29.2252778,48.1016655
5866,Latvia,Riga,56.95,24.1000004
5867,Latvia,Daugavpils,55.8833333,26.5333328
5868,Latvia,Vec-Liepaja,56.5333333,21.0166664
5869,Latvia,Liepaja,56.5166667,21.0166664
5870,Latvia,Jelgava,56.65,23.7127781
5871,Latvia,Jurmala,56.9608333,23.75
5872,Latvia,Ventspils,57.3894444,21.5605564
5873,Latvia,Rezekne,56.5,27.3166676
5874,Latvia,Jekabpils,56.4833333,25.8500004
5875,Latvia,Valmiera,57.5359155,25.4244232
5876,Latvia,Ogre,56.8166667,24.6000004
5877,Latvia,Tukums,56.9669444,23.1552773
5878,Latvia,Cesis,57.3,25.25
5879,Latvia,Salaspils,56.8611111,24.3494453
5880,Latvia,Kuldiga,56.9666667,21.9833336
5881,Latvia,Olaine,56.7852778,23.938055
5882,Latvia,Saldus,56.6666667,22.5
5883,Latvia,Talsi,57.25,22.6000004
5884,Latvia,Dobele,56.625,23.2786102
5885,Latvia,Kraslava,55.9,27.166666
5886,Latvia,Bauska,56.4075,24.1905556
5887,Latvia,Ludza,56.55,27.7166672
5888,Latvia,Sigulda,57.1519444,24.8647213
5889,Latvia,Livani,56.3666667,26.1833324
5890,Latvia,Gulbene,57.1833333,26.75
5891,Latvia,Madona,56.85,26.2166672
5892,Latvia,Limbazi,57.5102778,24.7141666
5893,Latvia,Aizkraukle,56.6,25.1833324
5894,Latvia,Preili,56.3,26.7166672
5895,Latvia,Balvi,57.1333333,27.25
5896,Latvia,Valka,57.7752041,26.0101318
5897,Latvia,Smiltene,57.4333333,25.8999996
5898,Latvia,Aizpute,56.7166667,21.6000004
5899,Latvia,Lielvarde,56.7225,24.8050003
5900,Latvia,Kekava,56.8294444,24.2372227
5901,Latvia,Vecumnieki,56.6063889,24.5222225
5902,Latvia,Grobina,56.55,21.166666
5903,Latvia,Vangazi,57.0936111,24.5486107
5904,Latvia,Iecava,56.5986111,24.2022228
5905,Latvia,Vilani,56.55,26.9500008
5906,Latvia,Balozi,56.8761111,24.1186104
5907,Latvia,Plavinas,56.6166667,25.7166672
5908,Latvia,Rujiena,57.9,25.3166676
5909,Latvia,Kandava,57.0333333,22.7666664
5910,Latvia,Broceni,56.7,22.5333328
5911,Latvia,Salacgriva,57.7536111,24.3580551
5912,Latvia,Ozolnieki,56.6863889,23.7877769
5913,Latvia,Ikskile,56.8333333,24.5
5914,Latvia,Saulkrasti,57.2636111,24.4180565
5915,Latvia,Auce,56.4666667,22.8833332
5916,Latvia,Ilukste,55.9666667,26.2999992
5917,Latvia,Ulbroka,56.9411111,24.2897224
5918,Latvia,Dagda,56.1,27.5333328
5919,Latvia,Skrunda,56.6833333,22.0166664
5920,Latvia,Karsava,56.7833333,27.666666
5921,Latvia,Priekule,56.4333333,21.583334
5922,Latvia,Kegums,56.7441667,24.7158337
5923,Latvia,Aluksne,57.4166667,27.0499992
5924,Latvia,Jumprava,56.6775,24.9738884
5925,Latvia,Viesite,56.35,25.5499992
5926,Latvia,Tireli,56.8416667,23.5874996
5927,Latvia,Baldone,56.7427778,24.3944435
5928,Latvia,Stende,57.15,22.5333328
5929,Latvia,Jaunjelgava,56.6166667,25.083334
5930,Latvia,Lubana,56.9,26.7166672
5931,Latvia,Zilupe,56.3833333,28.1166668
5932,Latvia,Mersrags,57.34,23.1213894
5933,Latvia,Cesvaine,56.9666667,26.3166676
5934,Latvia,Roja,57.5,22.8166676
5935,Latvia,Seda,57.65,25.75
5936,Latvia,Mazsalaca,57.8666667,25.0499992
5937,Latvia,Engure,57.1630556,23.2241669
5938,Latvia,Strenci,57.625736,25.6853485
5939,Latvia,Sabile,57.05,22.583334
5940,Latvia,Ape,57.5333333,26.666666
5941,Latvia,Aloja,57.7669444,24.8824997
5942,Latvia,Valdemarpils,57.3666667,22.583334
5943,Latvia,Ligatne,57.2333333,25.0499992
5944,Latvia,Akniste,56.1666667,25.75
5945,Latvia,Ainazi,57.8636111,24.3577785
5946,Latvia,Staicele,57.8363889,24.75
5947,Latvia,Pavilosta,56.8833333,21.1833324
5948,Latvia,Piltene,57.2166667,21.666666
5949,Latvia,Subate,56.0166667,25.8999996
5950,Latvia,Rundale,56.4266667,23.9852772
5951,Latvia,Ragaciems,57.0244444,23.4944439
5952,Latvia,Durbe,56.5833333,21.3500004
5953,Latvia,Kolka,57.75,22.583334
5954,Latvia,Rauda,57.0086111,23.1813889
5955,Latvia,Seme,57.0422222,23.1277771
5956,Latvia,Kulciems,57.2655556,23.0319443
5957,Latvia,Berzciems,57.2463889,23.1736107
5958,Latvia,Plienciems,57.0827778,23.2641659
5959,Latvia,Kesterciems,57.1147222,23.2311115
5960,Latvia,Apsuciems,57.0616667,23.3055553
5961,Latvia,Upesgriva,57.3863889,23.0138893
5962,Latvia,Klapkalnciems,57.0408333,23.3636112
5963,Latvia,Kaive,57.0605556,23.0272217
5964,Latvia,Dzedri,57.2486111,23.0266666
5965,Latvia,Abragciems,57.2027778,23.2036114
5966,Lebanon,Beirut,33.8719444,35.5097237
5967,Lebanon,Tripoli,34.4366667,35.8497238
5968,Lebanon,Sidon,33.5630556,35.3688889
5969,Lebanon,Tyre,33.2733333,35.1938896
5970,Lebanon,Habbouch,33.4075,35.4827766
5971,Lebanon,Jounie,33.9808333,35.6177788
5972,Lebanon,Zahle,33.8497222,35.9041672
5973,Lebanon,Baalbek,34.0058333,36.2180557
5974,Lebanon,Jbail,34.1211111,35.648056
5975,Lebanon,Batroun,34.2552778,35.6580544
5976,Lebanon,Ain Ebel,33.1102269,35.4025078
5977,Lebanon,Cheikhlar,34.6211111,36.273056
5978,Liberia,Monrovia,6.3105556,-10.8047218
5979,Liberia,Gbarnga,6.9955556,-9.4722223
5980,Liberia,Bensonville,6.4461111,-10.6125002
5981,Liberia,Harper,4.375,-7.7169442
5982,Liberia,Buchanan,5.8808333,-10.0466671
5983,Liberia,Zwedru,6.0666667,-8.1280556
5984,Liberia,New Yekepa,7.5794444,-8.5377779
5985,Liberia,Ganta,7.3022222,-8.5308332
5986,Liberia,Robertsport,6.7533333,-11.3686113
5987,Liberia,Tubmanburg,6.8708333,-10.8172226
5988,Libya,Tripoli,32.8925,13.1800003
5989,Libya,Banghazi,32.1166667,20.0666676
5990,Libya,Misratah,32.3783333,15.0905552
5991,Libya,Tarhunah,32.4333333,13.6333332
5992,Libya,Al Khums,32.65,14.2666664
5993,Libya,Harat az Zawiyah,32.7630556,12.7150002
5994,Libya,Zuwarah,32.9344444,12.0791664
5995,Libya,Ajdabiya,30.7591667,20.2230549
5996,Libya,Surt,31.2061111,16.5947227
5997,Libya,Al Jadid,27.05,14.3999996
5998,Libya,Tobruk,32.0836111,23.9763889
5999,Libya,Sabratah,32.7919444,12.4847221
6000,Libya,Al Marj,32.5,20.833334
6001,Libya,Gasr Garian,32.1722222,13.020278
6002,Libya,Darnah,32.765,22.6391659
6003,Libya,Yafran,32.0630556,12.5269442
6004,Libya,Nalut,31.8683333,10.9827776
6005,Libya,Al Qubbah,32.7666667,22.25
6006,Libya,Bani Walid,31.7666667,13.9833336
6007,Libya,At Taj,24.2166667,23.2999992
6008,Libya,Murzuq,25.9044444,13.8972225
6009,Libya,Awbari,26.5833333,12.7666664
6010,Libya,Birak,27.5333333,14.2833328
6011,Libya,Al Abyar,32.1833333,20.6000004
6012,Libya,Waddan,29.1666667,16.1333332
6013,Libya,Mizdah,31.4333333,12.9833336
6014,Libya,Surman,32.7563889,12.5749998
6015,Libya,Ghat,24.9647222,10.1727781
6016,Libya,Masallatah,32.6166667,14
6017,Libya,Al `Aquriyah,32.5333333,20.5666676
6018,Libya,Az Zuwaytinah,30.9538889,20.121666
6019,Libya,Hun,29.1166667,15.9333334
6020,Libya,Zaltan,32.95,11.8666668
6021,Libya,Suluq,31.6686111,20.25
6022,Libya,Al Burayqah,30.4166667,19.5786114
6023,Libya,Bardiyah,31.7666667,25.1000004
6024,Libya,Awjilah,29.1080556,21.2869453
6025,Libya,Jadu,31.95,12.0166664
6026,Libya,Jalu,29.0333333,21.5499992
6027,Liechtenstein,Schaan,47.1649755,9.508667
6028,Liechtenstein,Vaduz,47.1415115,9.5215416
6029,Liechtenstein,Triesen,47.1,9.5333328
6030,Liechtenstein,Balzers,47.0666667,9.5
6031,Liechtenstein,Eschen,47.2107065,9.5222282
6032,Liechtenstein,Mauren,47.2180524,9.5442009
6033,Liechtenstein,Triesenberg,47.1181539,9.5419693
6034,Liechtenstein,Ruggell,47.2333333,9.5166664
6035,Liechtenstein,Gamprin,47.2203842,9.5093536
6036,Liechtenstein,Schellenberg,47.2312259,9.5467758
6037,Liechtenstein,Planken,47.1851627,9.5443726
6038,Liechtenstein,Malbun,47.1013885,9.6098614
6039,Liechtenstein,Steg,47.1126634,9.5753574
6040,Lithuania,Vilnius,54.6833333,25.3166676
6041,Lithuania,Kaunas,54.9,23.8999996
6042,Lithuania,Klaipeda,55.7172222,21.1175003
6043,Lithuania,Siauliai,55.9333333,23.3166676
6044,Lithuania,Dainava (Kaunas),54.915254,23.9683056
6045,Lithuania,Panevezys,55.7333333,24.3500004
6046,Lithuania,Alytus,54.4,24.0499992
6047,Lithuania,Marijampole,54.5666667,23.3500004
6048,Lithuania,Mazeikiai,56.3166667,22.333334
6049,Lithuania,Jonava,55.0833333,24.2833328
6050,Lithuania,Utena,55.5,25.6000004
6051,Lithuania,Kedainiai,55.2883333,23.9747219
6052,Lithuania,Telsiai,55.9813889,22.2472229
6053,Lithuania,Ukmerge,55.25,24.75
6054,Lithuania,Visaginas,55.6,26.416666
6055,Lithuania,Taurage,55.2522222,22.2897224
6056,Lithuania,Plunge,55.9113889,21.8441658
6057,Lithuania,Kretinga,55.8758333,21.2508335
6058,Lithuania,Silute,55.3488889,21.4830551
6059,Lithuania,Radviliskis,55.8166667,23.5333328
6060,Lithuania,Palanga,55.9175,21.0686111
6061,Lithuania,Druskininkai,54.0166667,23.9666672
6062,Lithuania,Rokiskis,55.9666667,25.583334
6063,Lithuania,Gargzdai,55.7127778,21.4033337
6064,Lithuania,Birzai,56.2,24.75
6065,Lithuania,Kursenai,55.985,22.9188881
6066,Lithuania,Garliava,54.8166667,23.8666668
6067,Lithuania,Elektrenai,54.7666667,24.6333332
6068,Lithuania,Jurbarkas,55.0777778,22.7663898
6069,Lithuania,Vilkaviskis,54.6516667,23.0322227
6070,Lithuania,Raseiniai,55.3736111,23.121666
6071,Lithuania,Naujoji Akmene,56.3166667,22.8999996
6072,Lithuania,Lentvaris,54.65,25.0499992
6073,Lithuania,Anyksciai,55.5333333,25.1000004
6074,Lithuania,Grigiskes,54.6833333,25.083334
6075,Lithuania,Prienai,54.6333333,23.9500008
6076,Lithuania,Joniskis,56.2402778,23.6152782
6077,Lithuania,Kelme,55.6338889,22.934166
6078,Lithuania,Varena,54.2166667,24.5666676
6079,Lithuania,Kaisiadorys,54.8666667,24.4500008
6080,Lithuania,Pasvalys,56.0594444,24.4036102
6081,Lithuania,Kupiskis,55.8333333,24.9666672
6082,Lithuania,Zarasai,55.7333333,26.25
6083,Lithuania,Skuodas,56.2666667,21.5333328
6084,Lithuania,Sirvintos,55.05,24.9500008
6085,Lithuania,Kazlu Ruda,54.7666667,23.5
6086,Lithuania,Moletai,55.2333333,25.416666
6087,Lithuania,Salcininkai,54.3,25.3833332
6088,Lithuania,Svencioneliai,55.1666667,26
6089,Lithuania,Sakiai,54.9547222,23.0358334
6090,Lithuania,Ignalina,55.35,26.166666
6091,Lithuania,Pabrade,55,25.7833328
6092,Lithuania,Kybartai,54.6355556,22.7383327
6093,Lithuania,Nemencine,54.85,25.4833336
6094,Lithuania,Silale,55.4905556,22.1813889
6095,Lithuania,Pakruojis,55.9666667,23.8666668
6096,Lithuania,Svencionys,55.15,26.166666
6097,Lithuania,Trakai,54.6333333,24.9333324
6098,Lithuania,Vievis,54.7666667,24.7999992
6099,Lithuania,Lazdijai,54.2333333,23.5166664
6100,Lithuania,Kalvarija,54.4,23.2333336
6101,Lithuania,Ziezmariai,54.8,24.4500008
6102,Lithuania,Eisiskes,54.1666667,25
6103,Lithuania,Rietavas,55.7194444,21.9311104
6104,Lithuania,Ariogala,55.2666667,23.4666672
6105,Lithuania,Seduva,55.7666667,23.7666664
6106,Lithuania,Venta,56.2,22.7000008
6107,Lithuania,Birstonas,54.6166667,24.0333328
6108,Lithuania,Akmene,56.25,22.75
6109,Lithuania,Tytuveneliai,55.6166667,23.1833324
6110,Lithuania,Rudiskes,54.5166667,24.833334
6111,Lithuania,Rusne,55.2963889,21.3758335
6112,Lithuania,Neringa,55.3719444,21.0647221
6113,Lithuania,Pagegiai,55.1380556,21.9088898
6114,Lithuania,Vilkija,55.05,23.583334
6115,Lithuania,Vieksniai,56.2333333,22.5166664
6116,Lithuania,Zagare,56.3591667,23.25
6117,Lithuania,Ezerelis,54.8833333,23.6166668
6118,Lithuania,Juodupe,56.0833333,25.6166668
6119,Lithuania,Skaudvile,55.4166667,22.6166668
6120,Lithuania,Kudirkos Naumiestis,54.7730556,22.8630562
6121,Lithuania,Simnas,54.4,23.6499996
6122,Lithuania,Gelgaudiskis,55.0791667,22.9758339
6123,Lithuania,Salantai,56.0666667,21.5666676
6124,Lithuania,Linkuva,56.0855556,23.9724998
6125,Lithuania,Priekule,55.5536111,21.3266659
6126,Lithuania,Veisiejai,54.1,23.7000008
6127,Lithuania,Nida,55.3080556,21.0066662
6128,Lithuania,Ramygala,55.5166667,24.2999992
6129,Lithuania,Kulautuva,54.9333333,23.6000004
6130,Lithuania,Jieznas,54.6,24.166666
6131,Lithuania,Zemaiciu Naumiestis,55.3591667,21.7022228
6132,Lithuania,Virbalis,54.6266667,22.8169441
6133,Lithuania,Daugai,54.3666667,24.333334
6134,Lithuania,Obeliai,55.9666667,25.1499996
6135,Lithuania,Varniai,55.7405556,22.3644447
6136,Lithuania,Seda,56.1666667,22.1000004
6137,Lithuania,Vabalninkas,55.9666667,24.75
6138,Lithuania,Baltoji Voke,54.6,25.2000008
6139,Lithuania,Dukstas,55.5333333,26.333334
6140,Luxembourg,Luxembourg,49.6116667,6.1300001
6141,Luxembourg,Esch-sur-Alzette,49.4958333,5.9805555
6142,Luxembourg,Dudelange,49.4805556,6.0875001
6143,Luxembourg,Schifflange,49.5063889,6.0127778
6144,Luxembourg,Bettembourg,49.5186111,6.102778
6145,Luxembourg,Petange,49.5583333,5.8805556
6146,Luxembourg,Ettelbruck,49.8475,6.1041665
6147,Luxembourg,Diekirch,49.8677778,6.1558332
6148,Luxembourg,Strassen,49.6205556,6.0733333
6149,Luxembourg,Bertrange,49.6111111,6.0500002
6150,Luxembourg,Belvaux,49.5127778,5.9294443
6151,Luxembourg,Differdange,49.5241667,5.8913889
6152,Luxembourg,Mamer,49.6275,6.0233331
6153,Luxembourg,Soleuvre,49.5255556,5.9405556
6154,Luxembourg,Wiltz,49.9688889,5.9319444
6155,Luxembourg,Echternach,49.8055556,6.4222221
6156,Luxembourg,Rodange,49.5463889,5.8408332
6157,Luxembourg,Obercorn,49.5136111,5.896111
6158,Luxembourg,Bascharage,49.5675,5.9102778
6159,Luxembourg,Kayl,49.4891667,6.039722
6160,Luxembourg,Grevenmacher,49.6747222,6.4419446
6161,Luxembourg,Bereldange,49.6569444,6.1275001
6162,Luxembourg,Mersch,49.7488889,6.106111
6163,Luxembourg,Mondercange,49.5330556,5.9883332
6164,Luxembourg,Remich,49.545,6.3669443
6165,Luxembourg,Niedercorn,49.5361111,5.8930554
6166,Luxembourg,Mondorf-les-Bains,49.505,6.2811112
6167,Luxembourg,Tetange,49.4758333,6.042222
6168,Luxembourg,Bissen,49.7875,6.0694442
6169,Luxembourg,Sandweiler,49.6133333,6.2188888
6170,Luxembourg,Sanem,49.5480556,5.9288888
6171,Luxembourg,Lamadelaine,49.5463889,5.856389
6172,Luxembourg,Bridel,49.6583333,6.082222
6173,Luxembourg,Junglinster,49.7072222,6.2530556
6174,Luxembourg,Wasserbillig,49.71,6.500278
6175,Luxembourg,Steinfort,49.6613889,5.9191666
6176,Luxembourg,Helmsange,49.6527778,6.1413889
6177,Luxembourg,Hesperange,49.5680556,6.1513891
6178,Luxembourg,Leudelange,49.5683333,6.0652776
6179,Luxembourg,Steinsel,49.6769444,6.123889
6180,Luxembourg,Itzig,49.5841667,6.1736112
6181,Luxembourg,Clemency,49.5966667,5.8758335
6182,Luxembourg,Colmar,49.8102778,6.0972223
6183,Luxembourg,Lintgen,49.7158333,6.1336112
6184,Luxembourg,Kehlen,49.6683333,6.0358334
6185,Luxembourg,Vianden,49.935,6.208889
6186,Luxembourg,Heisdorf-sur-Alzette,49.6686111,6.1422224
6187,Luxembourg,Eischen,49.6855556,5.8786111
6188,Luxembourg,Bergem,49.525,6.042222
6189,Luxembourg,Niederanven,49.6475,6.2600002
6190,Luxembourg,Hautcharage,49.5775,5.9108334
6191,Luxembourg,Mertzig,49.8338889,6.0075002
6192,Luxembourg,Gonderange,49.6888889,6.2483335
6193,Luxembourg,Olm,49.6572222,6.000278
6194,Luxembourg,Troisvierges,50.1211111,6.000278
6195,Luxembourg,Rollingen,49.7416667,6.1144443
6196,Luxembourg,Beaufort,49.8358333,6.2916665
6197,Luxembourg,Larochette,49.7769444,6.2211113
6198,Luxembourg,Schieren,49.8305556,6.0986109
6199,Luxembourg,Alzingen,49.565,6.1636109
6200,Luxembourg,Dalheim,49.5408333,6.2597222
6201,Luxembourg,Frisange,49.515,6.1916666
6202,Luxembourg,Capellen,49.645,5.9908333
6203,Luxembourg,Fentange,49.5627778,6.1538887
6204,Luxembourg,Crauthem,49.5355556,6.1469445
6205,Luxembourg,Consdorf,49.7730556,6.3383331
6206,Luxembourg,Warken,49.8544444,6.0949998
6207,Luxembourg,Moutfort,49.5852778,6.2555556
6208,Luxembourg,Redange-sur-Attert,49.7655556,5.8908334
6209,Luxembourg,Mertert,49.6961111,6.481389
6210,Luxembourg,Niederfeulen,49.8555556,6.0472221
6211,Luxembourg,Clervaux,50.0547222,6.0313888
6212,Luxembourg,Schouweiler,49.5825,5.956389
6213,Luxembourg,Contern,49.5819444,6.2266669
6214,Luxembourg,Bettendorf,49.8766667,6.2180557
6215,Luxembourg,Koerich,49.67,5.9499998
6216,Luxembourg,Hobscheid,49.6886111,5.914722
6217,Luxembourg,Schrassig,49.6058333,6.2588887
6218,Luxembourg,Mullendorf,49.6802778,6.1300001
6219,Luxembourg,Aspelt,49.5227778,6.2247224
6220,Luxembourg,Pontpierre,49.5363889,6.0294442
6221,Luxembourg,Noertzange,49.5091667,6.0561113
6222,Luxembourg,Bettange-sur-Mess,49.5758333,5.9838891
6223,Luxembourg,Hagen,49.6494444,5.9316669
6224,Luxembourg,Roodt-sur-Syre,49.6625,6.3027778
6225,Luxembourg,Beringen,49.7583333,6.1169443
6226,Luxembourg,Canach,49.6069444,6.3258333
6227,Luxembourg,Medernach,49.8019444,6.2183332
6228,Luxembourg,Berdorf,49.8136111,6.3502779
6229,Luxembourg,Gilsdorf,49.8669444,6.1824999
6230,Luxembourg,Kleinbettingen,49.6463889,5.916389
6231,Luxembourg,Berchem,49.5402778,6.1291666
6232,Luxembourg,Erpeldange-sur-Sure,49.8647222,6.1147223
6233,Luxembourg,Schuttrange,49.6205556,6.268611
6234,Luxembourg,Ingeldorf,49.8519444,6.1347222
6235,Luxembourg,Garnich,49.6166667,5.9524999
6236,Luxembourg,Mensdorf,49.6508333,6.3036113
6237,Luxembourg,Hosingen,50.0177778,6.0933332
6238,Luxembourg,Dippach,49.5883333,5.9833331
6239,Luxembourg,Bofferdange,49.6830556,6.1416669
6240,Macedonia,Skopje,42,21.4333324
6241,Macedonia,Kumanovo,42.1322222,21.7144451
6242,Macedonia,Bitola,41.0311111,21.3402786
6243,Macedonia,Prilep,41.3463889,21.5544453
6244,Macedonia,Tetovo,42.0105556,20.9713898
6245,Macedonia,Veles,41.7155556,21.7755547
6246,Macedonia,Ohrid,41.1172222,20.8019447
6247,Macedonia,Gostivar,41.7972222,20.9083328
6248,Macedonia,Shtip,41.7458333,22.1958332
6249,Macedonia,Strumica,41.4375,22.6433334
6250,Macedonia,Kavadarci,41.4330556,22.0119438
6251,Macedonia,Struga,41.1780556,20.6761112
6252,Macedonia,Kochani,41.9163889,22.4127769
6253,Macedonia,Kicevo,41.5144444,20.9633331
6254,Macedonia,Lipkovo,42.1563889,21.5852776
6255,Macedonia,Zhelino,41.9802778,21.064167
6256,Macedonia,Saraj,42,21.3277779
6257,Macedonia,Radovish,41.6383333,22.4647217
6258,Macedonia,Tearce,42.0744444,21.0524998
6259,Macedonia,Kriva Palanka,42.2019444,22.3319435
6260,Macedonia,Gevgelija,41.1391667,22.5025005
6261,Macedonia,Negotino,41.4838889,22.0891666
6262,Macedonia,Studenichani,41.9158333,21.5305557
6263,Macedonia,Vinica,41.8827778,22.5091667
6264,Macedonia,Debar,41.525,20.5275002
6265,Macedonia,Negotino,41.8786111,20.8838882
6266,Macedonia,Delchevo,41.9672222,22.7694435
6267,Macedonia,Resen,41.0888889,21.0122223
6268,Macedonia,Ilinden,41.9961111,21.582222
6269,Macedonia,Brvenica,41.9672222,20.9808331
6270,Macedonia,Kamenjane,41.9444444,20.9266663
6271,Macedonia,Bogovinje,41.9236111,20.9136105
6272,Macedonia,Berovo,41.7030556,22.8577785
6273,Macedonia,Sveti Nikole,41.8695608,21.9527435
6274,Macedonia,Arachinovo,42.0263889,21.561945
6275,Macedonia,Probishtip,42.0030556,22.1786118
6276,Macedonia,Chegrane,41.8388889,20.9758339
6277,Macedonia,Bosilovo,41.4405556,22.7277775
6278,Macedonia,Vasilevo,41.4761111,22.6416664
6279,Macedonia,Zajas,41.6072222,20.9383335
6280,Macedonia,Novo Selo,41.4138889,22.8811111
6281,Macedonia,Kondovo,42.0116667,21.313612
6282,Macedonia,Dolneni,41.4252778,21.4547215
6283,Macedonia,Kratovo,42.0791667,22.1813889
6284,Macedonia,Dolna Banjica,41.7861111,20.9061108
6285,Macedonia,Sopishte,41.9547222,21.4274998
6286,Macedonia,Rostusha,41.61,20.6000004
6287,Macedonia,Labunishta,41.2686111,20.5961113
6288,Macedonia,Vrapciste,41.8338889,20.8852787
6289,Macedonia,Velesta,41.2408333,20.6438885
6290,Macedonia,Chucher - Sandevo,42.1036111,21.3822231
6291,Macedonia,Bogdanci,41.2030556,22.5755558
6292,Macedonia,Delogozda,41.2572222,20.7236118
6293,Macedonia,Petrovec,41.9388889,21.6149998
6294,Macedonia,Sipkovica,42.035,20.915556
6295,Macedonia,Dzepciste,42.0327778,21
6296,Macedonia,Makedonska Kamenica,42.02,22.5919437
6297,Macedonia,Jegunovce,42.0736111,21.1236115
6298,Macedonia,Krivogashtani,41.3361111,21.3330555
6299,Macedonia,Makedonski Brod,41.5136111,21.2152786
6300,Macedonia,Krushevo,41.3688889,21.248888
6301,Macedonia,Obleshevo,41.8833333,22.333889
6302,Macedonia,Bistrica,40.9833333,21.3666668
6303,Macedonia,Celopek,41.9316667,21.0133324
6304,Macedonia,Plasnica,41.4672222,21.1230564
6305,Macedonia,Demir Kapija,41.405,22.248888
6306,Macedonia,Mogila,41.1083333,21.3786106
6307,Macedonia,Kuklish,41.4052778,22.6652775
6308,Macedonia,Orizari,41.9227778,22.4469452
6309,Macedonia,Dobri Dol,41.8658333,20.8875008
6310,Macedonia,Staro Nagorichane,42.1980556,21.8286114
6311,Macedonia,Rosoman,41.5161111,21.9497223
6312,Macedonia,Rankovce,42.1819444,22.1227779
6313,Macedonia,Zelenikovo,41.8866667,21.5869446
6314,Macedonia,Karbinci,41.8166667,22.2374992
6315,Macedonia,Pirok,41.9108333,20.9105549
6316,Macedonia,Valandovo,41.3169444,22.5611115
6317,Macedonia,Oraovica,41.6258333,22.5133324
6318,Macedonia,Podares,41.6138889,22.542223
6319,Macedonia,Gradec,41.8961111,20.9041672
6320,Macedonia,Gradsko,41.5775,21.9427776
6321,Macedonia,Vratnica,42.1433333,21.1169453
6322,Macedonia,Forino,41.8241667,20.9624996
6323,Macedonia,Srbinovo,41.7058333,20.9602776
6324,Macedonia,Konce,41.4958333,22.3850002
6325,Macedonia,Slatino,42.0677778,21.0375004
6326,Macedonia,Star Dojran,41.1875,22.7208328
6327,Macedonia,Zletovo,41.9886111,22.2361107
6328,Macedonia,Dobroste,42.1033333,21.0777779
6329,Macedonia,Batinci,41.9197222,21.481945
6330,Macedonia,Zrnovci,41.8541667,22.4444447
6331,Macedonia,Varos,41.3572222,21.5324993
6332,Macedonia,Drugovo,41.4841667,20.9233341
6333,Macedonia,Golema Recica,41.9902778,20.9458332
6334,Macedonia,Nerashte,42.1066667,21.1088886
6335,Macedonia,Caska,41.6505556,21.6622219
6336,Macedonia,Lozovo,41.7838889,21.9055557
6337,Macedonia,Radolishta,41.1641667,20.623333
6338,Macedonia,Belcista,41.3027778,20.8302784
6339,Macedonia,Vatasa,41.4169444,22.0188885
6340,Malawi,Antananarivo,-18.9166667,47.5166664
6341,Malawi,Toamasina,-18.1666667,49.3833351
6342,Malawi,Fianarantsoa,-21.4333333,47.0833321
6343,Malawi,Mahajanga,-15.7166667,46.3166656
6344,Malawi,Toliara,-23.35,43.6666679
6345,Malawi,Antsiranana,-12.2666667,49.2833328
6346,Malawi,Antanifotsy,-19.65,47.3166656
6347,Malawi,Ambovombe,-25.1666667,46.0833321
6348,Malawi,Amparafaravola,-17.5833333,48.2166672
6349,Malawi,Fort Dauphin,-25.0318335,46.9998131
6350,Malawi,Ambatondrazaka,-17.8333333,48.4166679
6351,Malawi,Mananara Avaratra,-16.1666667,49.7666664
6352,Malawi,Soavinandriana,-19.1666667,46.7333336
6353,Malawi,Mahanoro,-19.9,48.7999992
6354,Malawi,Soanierana Ivongo,-16.9166667,49.5833321
6355,Malawi,Faratsiho,-19.4,46.9500008
6356,Malawi,Nosy Varika,-20.5833333,48.5333328
6357,Malawi,Vavatenina,-17.4666667,49.2000008
6358,Malawi,Morondava,-20.2833333,44.2833328
6359,Malawi,Amboasary,-25.0333333,46.3833351
6360,Malawi,Manakara,-22.1333333,48.0166664
6361,Malawi,Antalaha,-14.8833333,50.2833328
6362,Malawi,Ikongo,-21.8833333,47.4333344
